addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold
0x63bcc453d68f7855617f944b30f315efa6dd3ec4;0.0;1.697;3;1;120.0;120.0;0.0;0;0;0;0.0;120.0;1.697;0.0;0.0;0.0;0x042dc4be9855ddc05aa4fe598da231825088fea1132d8c336249542b8e08e015;0.0;0.0;0;0;
0x16abd179afe0465225fdb19a3a0dd3647eb35ede;0.0;0.7995;3;2;81.47;81.47;0.0;81;81;0;0.0;44.0;0.7995;0.0;0.0;0.0;0x7b3fd60112df8479b17c7ccb3d38bd6e58ed3d0126b58b7aa10592974c84a97f;0.0;0.0;0;0;
0xdbe7c71cdc2cd4f62620f5f35d3963f57fdeb51b;0.0;0.0;1;1;10.68;10.68;0.0;10;10;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x266559ff8500fdae9675647c81531b1c0f2efa1c;0.0;0.03437;2;1;3.0;3.0;0.0;3;3;0;0.0;3.0;0.03437;0.0;0.0;0.0;0x5280fb2785a85e8557199eda012999f2a3a396514b08466502fa20737126b659;0.0;0.0;0;0;
0x75365ddb02bc316748fb9a2dc5a33b42f1fba2e7;-6586.0;0.0;1;1;80.28;6666.0;-6586.0;80;0;80;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6d9ef80eaea16b30e9ac8c39aed3ad623e0fcee6;0.0;0.0;2;2;71.64;71.64;0.0;71;71;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x13e4cd6d395908457c2d44183226143d9a9733b2;0.0;0.0;2;1;11.07;11.07;0.0;11;11;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x607115b7df0f070246b84249d4d7f2c75467ab5a;0.0;0.0;1;1;0.99;0.99;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.01394;0xec6d4a78e73ca6e86e1b040064e35f5aab1f6a0e1fdea420309b4e9f0a36862d;0.0;0.0;0;0;
0x92e9b91aa2171694d740e7066f787739ca1af9de;0.0;0.0;4;3;32.23;32.23;0.0;21;21;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x7453d4aefdb4ffd9847b6a8ed52d54211cb38061;0.0;0.0;1;1;2.06;2.06;0.0;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa55e8f346a2e48045f0418aae297aae166f614ce;0.0;0.0;1;1;32.61;32.61;0.0;32;32;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x13647a2bee57b3a3b97571fab8ee7f42e8e5133d;0.64;0.0;1;1;7.64;7.0;0.64;7;7;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x822402ea1a6f4d078b41562cfc2c9657ccb4f185;0.0;0.0;2;1;11.94;11.94;0.0;11;11;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6940ca4b5b0fc5d03d3b88b6f4a69e9277be33f0;0.0;0.0;2;1;34.5;34.5;0.0;34;34;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x8ad4772b9520e9c3c6f4e1152272b508c7358379;0.45;0.0;1;1;0.9;0.45;0.45;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xaf4c01db97884ac093be094a4bd5faf871897924;0.0;0.0;2;1;4.0;4.0;0.0;4;4;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x962110ddc466d4b0f4008e3036b468665c3722e1;0.0;0.0;1;1;4.82;4.82;0.0;4;4;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x83e3dd41ca2665c3616a6df81338749a5f15ff4b;0.0;0.0;1;1;12.14;12.14;0.0;12;12;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x82fd171d9a11259758012df50d57918210f7d4b9;0.0;0.0;3;4;10.0;10.0;0.0;6;6;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x5082c9f476847655664d511515730f9a4a21c580;0.0;0.0;1;6;15.0;15.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2786352509a09eeb723c82903b1697b4e2b623e6;0.0;0.0;1;1;8.41;8.41;0.0;8;8;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x67c9cfa58e23db711a73390ca9e2758b9301659d;0.0;0.0;1;2;30.0;30.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd663981ca03131882c0f30df37b4a37ee272cff8;0.0;0.0;3;1;6.71;6.71;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x78cf3cc51e2870ee8f949446b121ec070914e6d8;0.49;0.0;1;0;0.49;0.0;0.49;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb1c757c10727ec1bd9e42363e821d06ad1671d92;0.0;0.0;1;1;14.33;14.33;0.0;14;14;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x98cd0f2a101f3545c1702177fa77bc55fd0ac4a3;18.84;0.0;1;0;18.84;0.0;18.84;18;0;18;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x19c32b7ab4d1615d5f03279f85b18f1b0e750ce2;0.56;0.0227;2;2;3.56;3.0;0.56;3;3;0;0.0;2.0;0.0227;0.0;0.0;0.0;0x1bfbb75efd7791fe7b60041c9d92e4b08cc5c4b77d9ed57886029828b6f31bef;0.0;0.0;0;0;
0x1a0dac7f83be4dc279a4889b2317b2be003d3668;0.0;0.0;1;1;1.89;1.89;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x5037a6ed582615012e6adb607f5a373a0646b335;0.0;0.124;3;1;9.4;9.4;0.0;9;9;0;0.0;9.4;0.124;0.0;0.0;0.0;0x0428e866cb42f449d10640be226d8dbcfd197d780347b3d46cb3eff114f54638;0.0;0.0;0;0;
0xf591db9dccd5d3aaf8508da2cffedd5ef5bb920f;0.0;0.0;3;1;104.1;104.1;0.0;104;104;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2bdf1a698d39a4358e2c162deacc038fadb8a9d5;0.0;0.0;2;2;7.68;7.68;0.0;6;6;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x1cc972ff969689873f8010bdd0cf3dc30618397e;0.0;0.0;1;1;7.71;7.71;0.0;7;7;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf00005e02a3a179468b65335858fd7c757951b7f;0.0;0.06833;3;1;7.0;7.0;0.0;7;7;0;0.0;7.0;0.06833;0.0;0.0;0.0;0xb1dd0c35dcaed8e2433d1eca9cd44ece5088fc9f47a27e43b7f542bb5feb842c;0.0;0.0;0;0;
0x2ae638afb0f899d325e5737f6112550a61808dc2;0.29;0.0;1;1;2.29;2.0;0.29;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xe909cf4160092de1b6772c4921bbecf0a8485b51;0.0;0.0;1;1;1.14;1.14;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x1a8a7ae2508a2623789772e6eeaa084ac406d85f;0.0;0.0;3;3;55.1;55.1;0.0;54;54;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xfc949a08a15c32e87bdc6d0a0a3df68e63603431;0.02;0.0;1;1;23.04;23.02;0.02;23;23;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa51d3b97764c3b96f364218d8a6fd047ebe9b349;1.0599999999999996;0.0;2;7;0.72;6.66;-5.94;7;0;7;0.0;0.0;0.0;0.0;0.6226;0.0;0xc27709ed40d447742ea6c932a870749072a5d9ab4073fac628761fc9f8f618f5;0.0;0.0;0;0;
0x6b17454d99f3104a656532a4ad5f56f43c1bbd23;2.11;0.0;1;0;2.11;0.0;2.11;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x769597e163f4d239bd571dd34f3727c40cf025cb;0.0;0.02047;1;1;1.41;1.41;0.0;1;1;0;0.0;1.41;0.02047;0.0;0.0;0.0;0x5eff7167e3657e76237aeae72b70b52d1a226641c2c63fbc985d5029ce3681a7;0.0;0.0;0;0;
0x000461a73d3985eef4923655782aa5d0de75c111;0.0;0.0;2;2;66.0;66.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd92ec2123473e0e4099733b1e03405384aa1024d;0.0;0.1837;1;1;14.85;14.85;0.0;14;14;0;0.0;14.85;0.1837;0.0;0.0;0.0;0x41c8f76f91965227f25c7fb37d7a280df793e9362701de6f4961f831b7f58e33;0.0;0.0;0;0;
0xa5d80c9bc83cf97fb64bbf0fba9272636d1eb385;0.0;0.0;1;1;0.96;0.96;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xf55b7069e622a6b7fc8ba9aa5fa75399d7afff70;0.0;0.0;1;1;9.84;9.84;0.0;9;9;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x7ff63eca149e0e88df652cc9171dbe28ba1ca77f;0.0;0.0;1;1;3.7;3.7;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x22ee0fab291b1caae4bdadb35516b2543898bf09;2.0;0.0;1;0;2.0;0.0;2.0;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x24555b39d91e53c4c7811219ece75b15fd9eabc3;1.0;0.0;1;0;1.0;0.0;1.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb842704746fee9d845ce46405c9c64e856a50058;6.31;0.0;1;0;6.31;0.0;6.31;6;0;6;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xe505dfeb53dee14b06c72854e4d13551b3ae06d3;0.0;0.01394;0;0;0.0;0.0;0.0;0;0;0;0.0;1.98;0.01394;0.0;0.0;0.0;0xec6d4a78e73ca6e86e1b040064e35f5aab1f6a0e1fdea420309b4e9f0a36862d;0.0;0.0;0;0;
0xbc1c70f27d72c2032a4ba80818cb3b7c47b84999;0.0;0.0753;2;1;6.0;6.0;0.0;0;0;0;0.0;6.0;0.0753;0.0;0.0;0.0;0x7fca0587c5568cce838a4b3e434c17939d558a3a3c0b308accfc03373bb5b1e4;0.0;0.0;0;0;
0x5d2a90684b70b28249d59c797dbe379aada6078a;0.0;0.1235;3;2;34.49;34.49;0.0;23;23;0;0.0;10.81;0.1235;0.0;0.0;0.0;0x5b52574e2990e985878385b6851416a7c540b6d693d0bc4dc67a2750e4b92b14;0.0;0.0;0;0;
0x000000000c1500d6cf5a65167f131a53c82c1033;0.0;0.0;0;4;0.0;4.0;-4.0;4;0;4;0.0;0.0;0.0;0.0;0.000325;0.02174;0x27b6b2dfb4cf2a74ce5e0abf5b6747713ff89b4b189827856d827a31c55efd01, 0xf62c36bfcf91d6b5cb68ec5541fb6aba0d3c4ecf890825beec5fa6bf02f5a43b, 0x69a90f042c9175c93d64b7f52815c604d5661fac20d0df9e86f8c7df32d142da, 0x567654aa2c4d913ba9af0bb6c409641c040649ce1a58961a0e7b5796e21f16bc;0.0;0.0;0;0;
0xf3e6a2098f6889ceabdc541f4577242c9437f9db;2.59;0.0;1;0;2.59;0.0;2.59;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd93d10900f53a4f445a88d62efff803edfe20980;0.0;2.945;1;7;455.0;455.0;0.0;0;0;0;0.0;274.0;2.945;0.0;0.0;0.0;0x471e681bdaf8782b57c7292850c46b8f7dd07f1c2bf63944afab6ef31c6e8754;0.0;0.0;0;0;
0x6e26e1cd15c91713019eae673e27e234bf4bf7d3;0.0;0.0;2;3;100.0;100.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x499759282caf3dce9d21cf8be9377bf1fa340cc8;0.0;0.0;6;3;174.7;174.7;0.0;84;84;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xdd37fab50bc836bb863ab99547f0da87761e328f;0.0;0.0;1;1;5.0;5.0;0.0;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x0552020d2de01e9383964d2d82995f21b793dd15;0.0;0.0;1;1;0.9;0.9;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x13f460158ec3e0b1a1abb45ad8676050e6ccb53d;0.0;0.02293;1;1;2.0;2.0;0.0;0;0;0;0.0;2.0;0.02293;0.0;0.0;0.0;0x170de102fb59b2345713655543c092ae3acf50192305b029d9c1ad705167b979;0.0;0.0;0;0;
0x34e6fd53c6c10141774a28de9520e21af6274d4b;0.0;0.0;0;0;0.0;0.0;0.0;7;7;0;0.0;0.0;0.0;0.0;7.005;0.0;0x843cd449f0f518a4407919201f984387f2f442e75f6f52fca7c4a70173b7a8f1, 0x17a408932260cab966d93022ad41ff5aa49ca3c9351dc54a54f2fd6d31651d09, 0xba0ff21f09672e0e17637b3333eb1e0a9d06ae25d3fe1b4a7a119b621d0f403f, 0x30228115806f36b8fa87dcae26578fe8ce4e94ece1db38806820b53b80fed724, 0x26bf23e7773b8cc973a3aeed6a25584ab65325eef2d877d89fb87cb4d2fbaf00, 0xe8f286679bb0a7b29b41a385a7d8cbb58f8827bf2156e65ba4016fc46cf72ddb, 0xa84551130c719a1c63b42c6817e8944fbe61a0c7d8f7498df98a95bcff14749c, 0x3eabe9d5c451c01fcdb4b24b357ada2d1de9fbdf4d0116ba2fbb3f75d28269e1, 0xfaa80a1db609e55e46e4f1952724f93ba8287389d74194aa9bfee9fff8a3afbe, 0x773185c1fcb389877d7d67f520bfad15247663ff17aa41481d5a8291553b8883, 0xbbfade9ee7fa8a500d2da4624a2401b984e29c919d696e461cd35afc142b0c86, 0xb97195e65137d4d13b2009cf225519d1550e9f66431f574f90789c44c7425fa9, 0x93c05acce2e80a55430e1bfbdf0231da154571e820a86c2f8ea42cb8f7c58233, 0x3bdb2632bafaac7d67ceb38cce6ab744022cad3ea5771bdb7d3dd0f84c0b3064;0.0;0.0;0;0;
0x421eee8d2aa3617d6cc6bc5be138f119954c8c0d;0.0;0.0;1;1;1.04;1.04;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd6198a80db2eb9840bfb96094d09e10de367f81e;2.49;0.0;1;0;2.49;0.0;2.49;2;0;2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd48433513cef95020ab3bf985d3b22defcefc002;0.0;0.0;1;1;5.0;5.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x16205bcc61de8a36f3bc87738711c7712d3df20f;1.18;0.0;1;0;1.18;0.0;1.18;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x14ac914553c69caf1b21b2f2467a5c8574059079;0.15;0.433;6;1;34.15;34.0;0.15;34;34;0;0.0;34.0;0.433;0.0;0.0;0.0;0xa7a092948a09d70e28b9efda696a1f46dc39681967c185c2e41d1491ed16246a;0.0;0.0;0;0;
0x5f30483631a4233dece123886d3bc4075724fcfd;0.0;0.1739;1;1;13.52;13.52;0.0;13;13;0;0.0;13.52;0.1739;0.0;0.0;0.0;0x86b775bd7ec454e11f609130cc0c6d27b9d6bc6579ba2ec8fd08c76ec375779f;0.0;0.0;0;0;
0x8cec52c433d065de3d1c40a63d8e54bee1469435;0.76;0.0;4;1;26.76;26.0;0.76;26;26;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x68b53aa18d1b8437b7cd9524040c776e2261e06d;0.0;0.0;1;1;3.3;3.3;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x8c86a236f167883a77d4a3084e5897a2b5f45f86;0.0;0.0;1;1;4.0;4.0;0.0;4;4;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x63bdbda6a2498c99165fadb3133e5918b2fad1d5;0.0;0.0;1;1;1.67;1.67;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4c6d22c74d6bdb72f3dd4ac55f440f049f799f2a;0.0;0.2591;1;1;15.0;15.0;0.0;15;15;0;0.0;15.0;0.2591;0.0;0.0;0.0;0x98da9b5733908154f43cdd9ad019f60d5eeba192354383ef9516ec366f29a1e4;0.0;0.0;0;0;
0x1ecde39e1ef59cea9fac583f8d419eec734c7ca1;0.32;0.0;1;0;0.32;0.0;0.32;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xaee33d473c68f9b4946020d79021416ff0587005;0.0;0.02208;1;1;1.51;1.51;0.0;1;1;0;0.0;1.51;0.02208;0.0;0.0;0.0;0xac44362fa2d1b0b67633ec7a785bcbaf0f883dc883757689de78598a7c57c908;0.0;0.0;0;0;
0x0d4649139ae0a423049b72a76810b70c5ae0748a;1.0;0.0;1;0;1.0;0.0;1.0;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa50c08f58801c07be3f050229571d6e31fa466d6;0.0;0.0;1;1;9.0;9.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x25e6376ea85ae1034c730dfae4c9af5a8df43bc7;0.37;0.2746;2;2;22.47;22.1;0.37;22;22;0;0.0;22.0;0.2746;0.0;0.0;0.0;0xff7e2273dcc68eba98a18f39fbb33741e06ecdcb2963975c0973295fc89cc304;0.0;0.0;0;0;
0x9a98c687a3623b280fdcd2a0dac40ab45f07fe6d;1.1;0.0;1;0;1.1;0.0;1.1;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x5fb4adbae05aabdcdd091d936f3bbc63ce1bfbc7;13.29;0.0;1;0;13.29;0.0;13.29;13;0;13;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x2d86499a410a9ac2139833ba8d6942b8a8700a7b;0.0;0.0;4;4;40.0;40.0;0.0;10;10;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x32e2aa495d3d0cdf8b2db5a8d323948e3334ea24;0.0;0.0;4;4;16.87;16.87;0.0;15;15;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xfe78d9253564045d8cbfdec712cd32220139e36a;0.0;0.0;1;1;3.79;3.79;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd31987036d2b8af03a2e82d1de1485dc926a6f30;3.01;0.0;1;0;3.01;0.0;3.01;3;0;3;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x810ab853d951613a567792a675922c6498bce29f;0.0;0.0;3;13;46.0;46.0;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xc00b1787e4e49e63843310291dc0d47193771f0c;25.1;0.0;4;0;25.1;0.0;25.1;25;0;25;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x806f22f433ad7a781518a0187a40db30f049448b;0.0;0.0;8;3;27.0;27.0;0.0;27;27;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x0bc208668fc26079a688dc02eaa7c3e395f41ea0;0.0;0.0;1;1;1.63;1.63;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x1e289a1d4f03cbcf18fc31de4866852e5ba69022;0.0;0.0;2;1;2.07;2.07;0.0;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x749b6f0c1d3e750cba6d672b77165ea6e1e16b27;0.0;0.0;1;1;1.0;1.0;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x9447bb342ec6de70fee68b8cdbccf5dda35c2004;0.0;0.0;3;1;36.0;36.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xc9673c6d77564655421a9b23a3fd2b9606bcec2b;0.0;0.0;1;1;3.48;3.48;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x766f0ae2e374f61cd4a72fdc002a1e1d9675bd8f;6.37;0.0;2;0;6.37;0.0;6.37;6;0;6;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb0a8ef34bd78f8b1c5a4a7bec610a4ed7b70b7cb;0.13;0.0;1;0;0.13;0.0;0.13;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xb64ac1a8ad18c77c998c68e4024f15826e5b0424;0.0;0.0;1;1;3.1;3.1;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x3eec91172f90ee1623fdb86c9008aa85bf6c8750;0.0;0.0;1;1;3.0;3.0;0.0;3;3;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xcdd7c5ee37a5cca185807e5c2d2c4cb9ef3d8923;0.0;0.0;1;1;1.53;1.53;0.0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xae00ed3ed9c69560778a44845dcafa97992ffebd;0.27;0.0;1;1;20.27;20.0;0.27;20;20;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xd1f397488140a7a790f84601f1906aecd5cd7a61;0.0;0.1627;1;1;12.9;12.9;0.0;12;12;0;0.0;12.9;0.1627;0.0;0.0;0.0;0x9293c4cc6d85f2f52aebdf5c57786711d1db9dfb77e524871ab0afb811849ca1;0.0;0.0;0;0;
0xe40e0a8d7c56cb4504aeea31a8f8828bbf205c80;0.0;0.01199;1;1;1.0;1.0;0.0;1;1;0;0.0;1.0;0.01199;0.0;0.0;0.0;0xfcc9cb92851b2c55ec3d67e2580b26b4766ee81505169cfbe6be4e123e058227;0.0;0.0;0;0;
0xc298c36eb5840a4b0e5bfb4145742b198cc9ced9;0.86;0.0;1;0;0.86;0.0;0.86;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4a3d63382d17361dba7628743220285f9c169ce4;0.0;0.0;1;3;50.0;50.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x6c95eab14cd51c85a8d521ae995beba392daf978;0.06;0.0;1;2;1.74;1.68;0.06;1;0;1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x4deaae930ae5251d28e500b2372c626088c85ce7;0.0;0.0;1;1;2.0;2.0;0.0;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x24eca210afee728eb7e8e35642ed1582ff605a84;0.0;0.0;5;2;55.0;55.0;0.0;10;10;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xa49c4d6bf8ab3f21b34432ba91980809ec5d0ed7;0.0;0.0;4;2;47.0;47.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x147d79f1c9244b85cba959262fb71ad38069febb;1.0;0.0;2;1;3.0;2.0;1.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x207c529bf96189c36a7347e786150121dfa73977;0.0;0.0;2;2;44.79;44.79;0.0;44;44;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x77a0a17fbafd45b88257b47838bcf3a2c97c98cf;0.0;0.3925;2;1;30.0;30.0;0.0;30;30;0;0.0;30.0;0.3925;0.0;0.0;0.0;0x3997ccf6ff11ba460809786410688ebbca5553e4f736ff7db0cd847aed531a08;0.0;0.0;0;0;
0x49e5e79412ed4f13547bf9c40cb3a4a041eeddf2;0.0;0.0;4;7;60.11;60.11;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0x9965ec9708c27650fc8007642dba5ff3368f1f2e;15.0;0.0;2;0;15.0;0.0;15.0;5;0;5;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
0xece82e81229da8af28646f88c2a7e643baf4dd9b;0.0;0.0;4;1;16.06;16.06;0.0;16;16;0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0;0;
